case_id,panel_id,geometry_model,variant_id,curve_id,solver_model,mode_family,p,q,sample_index,b_over_A4,a,b,guided,domain_valid,kx,ky,kz,kz_normalized_against_n4,xi3,xi5,eta2,eta4
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,62,1.0746861924686195,3.2064977453699838e-05,8.0162443634249595e-06,1,1,253670.88121464127,291406.98815237638,9416855.773615947,0.15852258011182843,2.9743226425611168e-06,2.9743226425611168e-06,1.4247514701880303e-07,3.2885357864146692e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,63,1.0912133891213391,3.2558092738660381e-05,8.1395231846650953e-06,1,1,250420.2898492149,288297.9057599135,9417038.4732022062,0.17792055991663111,2.9529963606811334e-06,2.9529963606811334e-06,1.4247254077747657e-07,3.2569476381268837e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,64,1.1077405857740588,3.3051208023620918e-05,8.2628020059052295e-06,1,1,247248.56495538016,285246.44492570002,9417215.2052817084,0.1966853026559213,2.9328804659878654e-06,2.9328804659878654e-06,1.4247001015857371e-07,3.2271294694471928e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,65,1.1242677824267784,3.3544323308581455e-05,8.3860808271453636e-06,1,1,244153.09427123607,282251.52531077142,9417386.2059927117,0.21484184561249775,2.9138793149526011e-06,2.9138793149526011e-06,1.4246755274294331e-07,3.1989424257587234e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,66,1.140794979079498,3.4037438593541991e-05,8.5093596483854978e-06,1,1,241131.35992592206,279312.04657841008,9417551.7018862572,0.23241421105265123,2.8959069662798971e-06,2.8959069662798971e-06,1.4246516616163913e-07,3.1722616420743141e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,67,1.1573221757322179,3.4530553878502534e-05,8.6326384696256336e-06,1,1,238180.93652032228,276426.89574630593,9417711.9101505019,0.24942542980969687,2.8788859832221172e-06,2.8788859832221172e-06,1.4246284810083223e-07,3.1469745306769909e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,68,1.1738493723849375,3.5023669163463071e-05,8.7559172908657678e-06,1,1,235299.48886972474,273594.95340238512,9417867.0388689749,0.26589756848750945,2.8627464092308591e-06,2.8627464092308591e-06,1.4246059630545179e-07,3.1229793139747878e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,69,1.1903765690376571,3.5516784448423608e-05,8.8791961121059019e-06,1,1,232484.76950261751,270815.09894815728,9418017.287302848,0.28185175922969252,2.8474248883148588e-06,2.8474248883148588e-06,1.4245840858177221e-07,3.1001837625798573e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,70,1.2069037656903767,3.6009899733384144e-05,9.0024749333460361e-06,1,1,229734.61599118105,268086.2150062389,9418162.8461894449,0.29730823122858924,2.8328639067654317e-06,2.8328639067654317e-06,1.4245628279912763e-07,3.0785041058803609e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,71,1.2234309623430963,3.6503015018344681e-05,9.1257537545861702e-06,1,1,227046.94817361509,265407.19111482002,9418303.8980505336,0.31228634328751886,2.819011137122631e-06,2.819011137122631e-06,1.4245421689090992e-07,3.0578640882524388e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,72,1.2399581589958162,3.6996130303305224e-05,9.249032575826306e-06,1,1,224419.76531541577,262776.92680579529,9418440.6175055616,0.32680461692138396,2.8058188686269252e-06,2.8058188686269252e-06,1.4245220885497488e-07,3.0381941486702723e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,73,1.2564853556485358,3.7489245588265768e-05,9.3723113970664419e-06,1,1,221851.14324752701,260194.33415763255,9418573.1715858262,0.34088076956923358,2.7932435111240706e-06,2.7932435111240706e-06,1.4245025675356787e-07,3.0194307053305641e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,74,1.2730125523012554,3.7982360873226304e-05,9.495590218306576e-06,1,1,219339.23151076288,257658.33989585261,9418701.7200464867,0.35453174758943401,2.7812451615894604e-06,2.7812451615894604e-06,1.4244835871285817e-07,3.0015155299345347e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,75,1.2895397489539751,3.8475476158186841e-05,9.6188690395467102e-06,1,1,216882.25052924771,255167.88710384737,9418826.4156741202,0.36777375879310081,2.7697872242287717e-06,2.7697872242287717e-06,1.4244651292215676e-07,2.984395198785296e-06
