case_id,panel_id,geometry_model,variant_id,curve_id,solver_model,mode_family,p,q,sample_index,b_over_A4,a,b,guided,domain_valid,kx,ky,kz,kz_normalized_against_n4,xi3,xi5,eta2,eta4
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,52,1.3418238993710694,nan,3.1863803357414228e-06,1,1,0,787241.64542435121,9391841.6831585187,0.64590437890449393,nan,nan,1.4325490202688243e-07,9.4052014737065289e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,53,1.3666666666666667,nan,3.2453735503004975e-06,1,1,0,775773.44800487079,9392795.9185311217,0.65614585999984931,nan,nan,1.4322856073840186e-07,9.3315120492477378e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,54,1.3915094339622642,nan,3.3043667648595722e-06,1,1,0,764634.58057482413,9393709.2550277188,0.66594936205014299,nan,nan,1.4320335954756571e-07,9.2625723664456774e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,55,1.4163522012578618,nan,3.3633599794186474e-06,1,1,0,753811.05798102019,9394583.9981698915,0.67533950733734904,nan,nan,1.431792334134023e-07,9.1979520098658747e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,56,1.4411949685534593,nan,3.4223531939777221e-06,1,1,0,743289.67586614063,9395422.2931997627,0.68433921188415792,nan,nan,1.4315612188025459e-07,9.1372709847122007e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,57,1.4660377358490568,nan,3.4813464085367972e-06,1,1,0,733057.9569286959,9396226.1382742263,0.69296982539916441,nan,nan,1.4313396869426439e-07,9.0801924984166602e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,58,1.4908805031446541,nan,3.5403396230958715e-06,1,1,0,723104.10156124877,9396997.3964085765,0.70125125801208299,nan,nan,1.4311272145685756e-07,9.0264169564807782e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,59,1.5157232704402517,nan,3.5993328376549466e-06,1,1,0,713416.94245632773,9397737.8063032031,0.70920209520429323,nan,nan,1.4309233131119676e-07,8.9756769392949214e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,60,1.5405660377358492,nan,3.6583260522140218e-06,1,1,0,703985.90281287162,9398448.9921712615,0.71683970217545467,nan,nan,1.4307275265805669e-07,8.9277329767727692e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,61,1.5654088050314467,nan,3.7173192667730965e-06,1,1,0,694800.95781437284,9399132.4726713207,0.72418031874131328,nan,nan,1.4305394289800126e-07,8.8823699759052085e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,62,1.5902515723270441,nan,3.7763124813321712e-06,1,1,0,685852.59908376297,9399789.6690369789,0.73123914573161541,nan,nan,1.4303586219711006e-07,8.8393941858022113e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,63,1.6150943396226416,nan,3.8353056958912459e-06,1,1,0,677131.80185009306,9400421.9124849662,0.73803042374774874,nan,nan,1.4301847327382255e-07,8.7986306076546503e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,64,1.6399371069182391,nan,3.8942989104503206e-06,1,1,0,668629.99458866788,9401030.4509740118,0.74456750504215019,nan,nan,1.430017412047472e-07,8.7599207749187904e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,65,1.6647798742138367,nan,3.9532921250093962e-06,1,1,0,660339.03091994254,9401616.4553787224,0.75086291919782189,nan,nan,1.4298563324752775e-07,8.72312084309163e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,66,1.6896226415094342,nan,4.0122853395684709e-06,1,1,0,652251.16357352072,9402181.0251356699,0.75692843321154268,nan,nan,1.42970118679072e-07,8.6880999395874705e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,67,1.7144654088050315,nan,4.0712785541275456e-06,1,1,0,644359.02024234424,9402725.1934126299,0.76277510651921487,nan,nan,1.4295516864763588e-07,8.6547387331074028e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,68,1.739308176100629,nan,4.1302717686866203e-06,1,1,0,636655.58116888977,9403249.9318464771,0.76841334144412821,nan,nan,1.4294075603742093e-07,8.6229281890139328e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,69,1.7641509433962266,nan,4.189264983245695e-06,1,1,0,629134.15832014091,9403756.1548903994,0.77385292949814988,nan,nan,1.4292685534448681e-07,8.5925684829634256e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,70,1.7889937106918241,nan,4.2482581978047706e-06,1,1,0,621788.37602147937,9404244.7238068432,0.77910309392109878,nan,nan,1.4291344256290974e-07,8.5635680497015742e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,71,1.8138364779874214,nan,4.3072514123638445e-06,1,1,0,614612.15293163422,9404716.4503387865,0.78417252880312649,nan,nan,1.4290049508022891e-07,8.5358427477165103e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,72,1.838679245283019,nan,4.3662446269229192e-06,1,1,0,607599.68525157822,9405172.1000886764,0.78906943510089389,nan,nan,1.4288799158132379e-07,8.5093151235456761e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,73,1.8635220125786165,nan,4.4252378414819947e-06,1,1,0,600745.43106993684,9405612.3956312835,0.79380155382552353,nan,nan,1.4287591195995248e-07,8.4839137620823644e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,74,1.888364779874214,nan,4.4842310560410694e-06,1,1,0,594044.09575616021,9406038.0193842258,0.79837619665392967,nan,nan,1.4286423723726035e-07,8.4595727113334018e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,75,1.9132075471698116,nan,4.5432242706001441e-06,1,1,0,587490.61832054798,9406449.6162574328,0.80280027418921751,nan,nan,1.4285294948663693e-07,8.4362309718252183e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,76,1.9380503144654089,nan,4.6022174851592189e-06,1,1,0,581080.15866727824,9406847.796100853,0.80708032207456448,nan,nan,1.428420317643614e-07,8.4138320423089923e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,77,1.9628930817610064,nan,4.6612106997182936e-06,1,1,0,574808.08567296655,9407233.1359677296,0.81122252514461934,nan,nan,1.4283146804553169e-07,8.3923235146300884e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,78,1.9877358490566039,nan,4.7202039142773691e-06,1,1,0,568669.96602904797,9407606.1822092012,0.81523273978135435,nan,nan,1.428212431648213e-07,8.3716567116455848e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,79,2.0125786163522013,nan,4.779197128836443e-06,1,1,0,562661.5537914891,9407967.452414427,0.81911651462539259,nan,nan,1.4281134276165239e-07,8.3517863629311593e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,80,2.0374213836477986,nan,4.8381903433955177e-06,1,1,0,556778.7805860627,9408317.4372091293,0.82287910977940326,nan,nan,1.4280175322941156e-07,8.332670313742511e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,81,2.0622641509433963,nan,4.8971835579545933e-06,1,1,0,551017.7464217036,9408656.6019242406,0.82652551462791024,nan,nan,1.4279246166837141e-07,8.3142692633100305e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,82,2.0871069182389936,nan,4.956176772513668e-06,1,1,0,545374.71106835373,9408985.3881452791,0.83006046438631509,nan,nan,1.4278345584201107e-07,8.296546529066682e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,83,2.1119496855345909,nan,5.0151699870727419e-06,1,1,0,539846.08595923788,9409304.215152083,0.83348845548140449,nan,nan,1.427747241364581e-07,8.2794678338534983e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,84,2.1367924528301887,nan,5.0741632016318174e-06,1,1,0,534428.42658073176,9409613.4812577032,0.83681375985709838,nan,nan,1.4276625552279868e-07,8.263001113526985e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,85,2.161635220125786,nan,5.1331564161908921e-06,1,1,0,529118.42531590885,9409913.5650544353,0.840040438289963,nan,nan,1.4275803952202677e-07,8.2471163427183879e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,86,2.1864779874213838,nan,5.1921496307499677e-06,1,1,0,523912.90471052314,9410204.8265742883,0.8431723527925149,nan,nan,1.4275006617242219e-07,8.2317853767747514e-07
