case_id,panel_id,geometry_model,variant_id,curve_id,solver_model,mode_family,p,q,sample_index,b_over_A4,a,b,guided,domain_valid,kx,ky,kz,kz_normalized_against_n4,xi3,xi5,eta2,eta4
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,95,3.2033613445378148,7.6069054972815096e-06,7.6069054972815096e-06,1,1,691305.01156526699,738751.81348960288,9370313.9087682031,0.41513068489013744,8.8654392856154579e-07,8.8654392856154579e-07,1.4314625757346048e-07,9.1117259209924479e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,96,3.2365546218487395,7.6857283637932155e-06,7.6857283637932155e-06,1,1,685361.24690414174,731968.16850765597,9371282.8455520328,0.42550612357039391,8.8370684297681168e-07,8.8370684297681168e-07,1.4313162783637744e-07,9.0742219500708408e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,97,3.2697478991596638,7.7645512303049205e-06,7.7645512303049205e-06,1,1,679518.81863700203,725307.97262184042,9372226.1032144148,0.43560761907734752,8.8096804548272506e-07,8.8096804548272506e-07,1.4311739993214733e-07,9.038177913055056e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,98,3.302941176470588,7.8433740968166238e-06,7.8433740968166238e-06,1,1,673775.15711339365,718767.88641871733,9373144.5829515643,0.44544474085893693,8.7832276369074405e-07,8.7832276369074405e-07,1.4310355924047027e-07,9.0035136435328311e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,99,3.3361344537815123,7.9221969633283289e-06,7.9221969633283289e-06,1,1,668127.77883497323,712344.6898541702,9374039.1466960423,0.45502664371995571,8.757665259344269e-07,8.757665259344269e-07,1.4309009180164392e-07,8.9701547061906552e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,100,3.369327731092437,8.0010198298400356e-06,8.0010198298400356e-06,1,1,662574.28287501645,706035.27696698694,9374910.619155528,0.46436208921689676,8.7329513792006191e-07,8.7329513792006191e-07,1.4307698428097981e-07,8.938031891479946e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,101,3.4025210084033612,8.0798426963517406e-06,8.0798426963517406e-06,1,1,657112.34747501952,699836.65087091562,9375759.7897289321,0.4734594657747615,8.7090466152986725e-07,8.7090466152986725e-07,1.4306422393544093e-07,8.907080763166392e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,102,3.4357142857142855,8.1586655628634439e-06,8.1586655628634439e-06,1,1,651739.72680825903,693745.91900822392,9376587.414308235,0.48232680761246383,8.6859139554852652e-07,8.6859139554852652e-07,1.4305179858234347e-07,8.8772412523768268e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,103,3.4689075630252098,8.237488429375149e-06,8.237488429375149e-06,1,1,646454.24790083477,687760.28864897427,9377394.2169737499,0.49097181255652445,8.663518581114411e-07,8.663518581114411e-07,1.4303969656997779e-07,8.8484572926290341e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,104,3.5021008403361344,8.3163112958868557e-06,8.3163112958868557e-06,1,1,641253.80770132551,681877.06262129988,9378180.8915899973,0.49940185881741156,8.6418277069699736e-07,8.6418277069699736e-07,1.430279067500148e-07,8.8206764910688217e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,105,3.5352941176470587,8.3951341623985607e-06,8.3951341623985607e-06,1,1,636136.37029075506,676093.63525896391,9378948.1033088081,0.50762402079716129,8.6208104350589702e-07,8.6208104350589702e-07,1.4301641845157489e-07,8.793849831767519e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,106,3.5684873949579829,8.473957028910264e-06,8.473957028910264e-06,1,1,631099.96422509418,670407.48855341342,9379696.4899857417,0.51564508399118092,8.6004376208866228e-07,8.6004376208866228e-07,1.4300522145684485e-07,8.7679314074700144e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,107,3.6016806722689072,8.5527798954219691e-06,8.5527798954219691e-06,1,1,626142.68000300985,664816.1884983863,9380426.6635155454,0.5234715590439053,8.5806817509816376e-07,8.5806817509816376e-07,1.429943059781391e-07,8.7428781766428686e-07
