case_id,line_kind,line_id,mode_family,p,q,c_value,sample_index,x,y
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,129,0.059972105997210597,0.46025104602510458
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,130,0.0604370060437006,0.45606694560669458
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,131,0.060901906090190611,0.45188284518828448
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,132,0.061366806136680614,0.44769874476987448
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,133,0.061831706183170611,0.44351464435146448
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,134,0.062296606229660614,0.43933054393305448
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,135,0.062761506276150625,0.43514644351464438
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,136,0.063226406322640635,0.43096234309623427
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,137,0.063691306369130632,0.42677824267782427
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,138,0.064156206415620642,0.42259414225941416
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,139,0.064621106462110639,0.41841004184100428
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,140,0.06508600650860065,0.41422594142259417
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,141,0.065550906555090646,0.41004184100418417
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,142,0.066015806601580657,0.40585774058577406
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,143,0.066480706648070653,0.40167364016736418
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,144,0.066945606694560664,0.39748953974895407
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,145,0.067410506741050674,0.39330543933054396
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,146,0.067875406787540671,0.38912133891213396
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,147,0.068340306834030681,0.38493723849372385
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,148,0.068805206880520678,0.38075313807531386
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,149,0.069270106927010688,0.37656903765690375
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,150,0.069735006973500685,0.37238493723849386
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,151,0.070199907019990709,0.36820083682008364
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,152,0.070664807066480706,0.36401673640167365
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,153,0.071129707112970716,0.35983263598326354
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,154,0.071594607159460713,0.35564853556485354
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,155,0.072059507205950724,0.35146443514644354
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,156,0.07252440725244072,0.34728033472803355
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,157,0.072989307298930717,0.34309623430962355
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,158,0.073454207345420727,0.33891213389121344
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,159,0.073919107391910724,0.33472803347280344
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,160,0.074384007438400748,0.33054393305439322
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,161,0.074848907484890745,0.32635983263598334
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,162,0.075313807531380755,0.32217573221757323
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,163,0.075778707577870752,0.31799163179916323
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,164,0.076243607624360762,0.31380753138075312
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,165,0.076708507670850759,0.30962343096234313
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,166,0.07717340771734077,0.30543933054393313
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,167,0.077638307763830766,0.30125523012552313
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,168,0.078103207810320777,0.29707112970711302
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,169,0.078568107856810773,0.29288702928870303
