case_id,ratio_id,ratio_label,curve_id,curve_label,solver_model,transverse_equation,p,n1_over_n5,index_ratio_squared,a_over_A5,sample_index,c_over_a,c_over_A5,kx_A5_over_pi,sqrt_one_minus_kx_A5_over_pi_squared,normalized_coupling,domain_valid,status
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,23,0.46000000000000002,0.23000000000000001,0.84133542793801941,0.54051336495626978,0.51779535043965508,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,24,0.47999999999999998,0.23999999999999999,0.84133542793801941,0.54051336495626978,0.50907703947216798,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,25,0.5,0.25,0.84133542793801941,0.54051336495626978,0.50050552191652076,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,26,0.52000000000000002,0.26000000000000001,0.84133542793801941,0.54051336495626978,0.49207832615798874,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,27,0.54000000000000004,0.27000000000000002,0.84133542793801941,0.54051336495626978,0.48379302219733478,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,28,0.56000000000000005,0.28000000000000003,0.84133542793801941,0.54051336495626978,0.47564722095011347,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,29,0.57999999999999996,0.28999999999999998,0.84133542793801941,0.54051336495626978,0.46763857355777388,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,30,0.59999999999999998,0.29999999999999999,0.84133542793801941,0.54051336495626978,0.45976477071036126,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,31,0.62,0.31,0.84133542793801941,0.54051336495626978,0.45202354198062306,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,32,0.64000000000000001,0.32000000000000001,0.84133542793801941,0.54051336495626978,0.44441265516932615,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,33,0.66000000000000003,0.33000000000000002,0.84133542793801941,0.54051336495626978,0.43692991566159795,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,34,0.68000000000000005,0.34000000000000002,0.84133542793801941,0.54051336495626978,0.42957316579410443,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,35,0.70000000000000007,0.35000000000000003,0.84133542793801941,0.54051336495626978,0.42234028423288367,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,36,0.71999999999999997,0.35999999999999999,0.84133542793801941,0.54051336495626978,0.41522918536165437,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,37,0.73999999999999999,0.37,0.84133542793801941,0.54051336495626978,0.40823781868042519,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,38,0.76000000000000001,0.38,0.84133542793801941,0.54051336495626978,0.40136416821422755,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,39,0.78000000000000003,0.39000000000000001,0.84133542793801941,0.54051336495626978,0.39460625193180576,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,40,0.80000000000000004,0.40000000000000002,0.84133542793801941,0.54051336495626978,0.38796212117409445,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,41,0.82000000000000006,0.41000000000000003,0.84133542793801941,0.54051336495626978,0.38142986009231816,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,42,0.83999999999999997,0.41999999999999998,0.84133542793801941,0.54051336495626978,0.37500758509555299,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,43,0.85999999999999999,0.42999999999999999,0.84133542793801941,0.54051336495626978,0.36869344430758844,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,44,0.88,0.44,0.84133542793801941,0.54051336495626978,0.36248561703293614,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,45,0.90000000000000002,0.45000000000000001,0.84133542793801941,0.54051336495626978,0.35638231323182784,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,46,0.92000000000000004,0.46000000000000002,0.84133542793801941,0.54051336495626978,0.35038177300405388,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,47,0.94000000000000006,0.47000000000000003,0.84133542793801941,0.54051336495626978,0.34448226608149252,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,48,0.95999999999999996,0.47999999999999998,0.84133542793801941,0.54051336495626978,0.33868209132918364,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,49,0.97999999999999998,0.48999999999999999,0.84133542793801941,0.54051336495626978,0.33297957625480235,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,50,1,0.5,0.84133542793801941,0.54051336495626978,0.32737307652639319,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,51,1.02,0.51000000000000001,0.84133542793801941,0.54051336495626978,0.32186097549822329,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,52,1.04,0.52000000000000002,0.84133542793801941,0.54051336495626978,0.31644168374461901,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,53,1.0600000000000001,0.53000000000000003,0.84133542793801941,0.54051336495626978,0.3111136386016522,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,54,1.0800000000000001,0.54000000000000004,0.84133542793801941,0.54051336495626978,0.30587530371654265,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,55,1.1000000000000001,0.55000000000000004,0.84133542793801941,0.54051336495626978,0.30072516860464737,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,56,1.1200000000000001,0.56000000000000005,0.84133542793801941,0.54051336495626978,0.29566174821390973,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,57,1.1400000000000001,0.57000000000000006,0.84133542793801941,0.54051336495626978,0.29068358249664122,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,58,1.1599999999999999,0.57999999999999996,0.84133542793801941,0.54051336495626978,0.28578923598851391,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,59,1.1799999999999999,0.58999999999999997,0.84133542793801941,0.54051336495626978,0.28097729739464122,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,60,1.2,0.59999999999999998,0.84133542793801941,0.54051336495626978,0.27624637918262829,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,61,1.22,0.60999999999999999,0.84133542793801941,0.54051336495626978,0.27159511718247414,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,62,1.24,0.62,0.84133542793801941,0.54051336495626978,0.26702217019321012,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,63,1.26,0.63,0.84133542793801941,0.54051336495626978,0.26252621959616251,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,64,1.28,0.64000000000000001,0.84133542793801941,0.54051336495626978,0.25810596897472537,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,65,1.3,0.65000000000000002,0.84133542793801941,0.54051336495626978,0.25376014374053668,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,66,1.3200000000000001,0.66000000000000003,0.84133542793801941,0.54051336495626978,0.24948749076594792,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,67,1.3400000000000001,0.67000000000000004,0.84133542793801941,0.54051336495626978,0.24528677802268226,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,68,1.3600000000000001,0.68000000000000005,0.84133542793801941,0.54051336495626978,0.24115679422657638,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,69,1.3800000000000001,0.69000000000000006,0.84133542793801941,0.54051336495626978,0.23709634848830471,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,70,1.4000000000000001,0.70000000000000007,0.84133542793801941,0.54051336495626978,0.23310426996998362,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,71,1.4199999999999999,0.70999999999999996,0.84133542793801941,0.54051336495626978,0.22917940754755786,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,72,1.4399999999999999,0.71999999999999997,0.84133542793801941,0.54051336495626978,0.22532062947887194,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,73,1.46,0.72999999999999998,0.84133542793801941,0.54051336495626978,0.22152682307732979,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,74,1.48,0.73999999999999999,0.84133542793801941,0.54051336495626978,0.21779689439104907,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,75,1.5,0.75,0.84133542793801941,0.54051336495626978,0.21412976788741819,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,76,1.52,0.76000000000000001,0.84133542793801941,0.54051336495626978,0.21052438614296412,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,77,1.54,0.77000000000000002,0.84133542793801941,0.54051336495626978,0.20697970953844214,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,78,1.5600000000000001,0.78000000000000003,0.84133542793801941,0.54051336495626978,0.20349471595905971,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,79,1.5800000000000001,0.79000000000000004,0.84133542793801941,0.54051336495626978,0.20006840049974717,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,80,1.6000000000000001,0.80000000000000004,0.84133542793801941,0.54051336495626978,0.19669977517539169,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,81,1.6200000000000001,0.81000000000000005,0.84133542793801941,0.54051336495626978,0.19338786863594948,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,82,1.6400000000000001,0.82000000000000006,0.84133542793801941,0.54051336495626978,0.19013172588635519,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,83,1.6600000000000001,0.83000000000000007,0.84133542793801941,0.54051336495626978,0.18693040801114677,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,84,1.6799999999999999,0.83999999999999997,0.84133542793801941,0.54051336495626978,0.1837829919037279,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,85,1.7,0.84999999999999998,0.84133542793801941,0.54051336495626978,0.18068857000018745,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,86,1.72,0.85999999999999999,0.84133542793801941,0.54051336495626978,0.17764625001760245,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,87,1.74,0.87,0.84133542793801941,0.54051336495626978,0.17465515469674567,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,88,1.76,0.88,0.84133542793801941,0.54051336495626978,0.17171442154912694,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,89,1.78,0.89000000000000001,0.84133542793801941,0.54051336495626978,0.16882320260829184,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,90,1.8,0.90000000000000002,0.84133542793801941,0.54051336495626978,0.16598066418530985,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,91,1.8200000000000001,0.91000000000000003,0.84133542793801941,0.54051336495626978,0.16318598662837755,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,92,1.8400000000000001,0.92000000000000004,0.84133542793801941,0.54051336495626978,0.16043836408647108,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,93,1.8600000000000001,0.93000000000000005,0.84133542793801941,0.54051336495626978,0.15773700427697662,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,94,1.8800000000000001,0.94000000000000006,0.84133542793801941,0.54051336495626978,0.15508112825723475,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,95,1.9000000000000001,0.95000000000000007,0.84133542793801941,0.54051336495626978,0.15246997019993028,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,96,1.9199999999999999,0.95999999999999996,0.84133542793801941,0.54051336495626978,0.14990277717226447,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,97,1.9399999999999999,0.96999999999999997,0.84133542793801941,0.54051336495626978,0.14737880891884531,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,98,1.96,0.97999999999999998,0.84133542793801941,0.54051336495626978,0.14489733764823359,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,99,1.98,0.98999999999999999,0.84133542793801941,0.54051336495626978,0.14245764782308226,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,100,2,1,0.84133542793801941,0.54051336495626978,0.14005903595381033,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,101,2.02,1.01,0.84133542793801941,0.54051336495626978,0.13770081039574969,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,102,2.04,1.02,0.84133542793801941,0.54051336495626978,0.13538229114970821,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,103,2.0600000000000001,1.03,0.84133542793801941,0.54051336495626978,0.13310280966589064,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,104,2.0800000000000001,1.04,0.84133542793801941,0.54051336495626978,0.13086170865112068,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,105,2.1000000000000001,1.05,0.84133542793801941,0.54051336495626978,0.1286583418793093,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,106,2.1200000000000001,1.0600000000000001,0.84133542793801941,0.54051336495626978,0.12649207400511409,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,107,2.1400000000000001,1.0700000000000001,0.84133542793801941,0.54051336495626978,0.12436228038073603,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,108,2.1600000000000001,1.0800000000000001,0.84133542793801941,0.54051336495626978,0.12226834687580118,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,109,2.1800000000000002,1.0900000000000001,0.84133542793801941,0.54051336495626978,0.1202096697002748,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,110,2.2000000000000002,1.1000000000000001,0.84133542793801941,0.54051336495626978,0.11818565523035721,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,111,2.2200000000000002,1.1100000000000001,0.84133542793801941,0.54051336495626978,0.11619571983731133,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,112,2.2400000000000002,1.1200000000000001,0.84133542793801941,0.54051336495626978,0.11423928971917194,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,113,2.2600000000000002,1.1300000000000001,0.84133542793801941,0.54051336495626978,0.1123158007352888,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,114,2.2800000000000002,1.1400000000000001,0.84133542793801941,0.54051336495626978,0.11042469824365551,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,115,2.3000000000000003,1.1500000000000001,0.84133542793801941,0.54051336495626978,0.10856543694097738,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,116,2.3199999999999998,1.1599999999999999,0.84133542793801941,0.54051336495626978,0.10673748070543208,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,117,2.3399999999999999,1.1699999999999999,0.84133542793801941,0.54051336495626978,0.10494030244207773,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,118,2.3599999999999999,1.1799999999999999,0.84133542793801941,0.54051336495626978,0.10317338393086407,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,119,2.3799999999999999,1.1899999999999999,0.84133542793801941,0.54051336495626978,0.10143621567720276,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,120,2.3999999999999999,1.2,0.84133542793801941,0.54051336495626978,0.099728296765053279,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,121,2.4199999999999999,1.21,0.84133542793801941,0.54051336495626978,0.098049134712483083,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,122,2.4399999999999999,1.22,0.84133542793801941,0.54051336495626978,0.096398245329659085,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,123,2.46,1.23,0.84133542793801941,0.54051336495626978,0.09477515257923079,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,124,2.48,1.24,0.84133542793801941,0.54051336495626978,0.093179388439063857,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,125,2.5,1.25,0.84133542793801941,0.54051336495626978,0.091610492767284959,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,126,2.52,1.26,0.84133542793801941,0.54051336495626978,0.090068013169598796,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,127,2.54,1.27,0.84133542793801941,0.54051336495626978,0.088551504868839545,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,128,2.5600000000000001,1.28,0.84133542793801941,0.54051336495626978,0.087060530576718184,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,129,2.5800000000000001,1.29,0.84133542793801941,0.54051336495626978,0.085594660367729725,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,130,2.6000000000000001,1.3,0.84133542793801941,0.54051336495626978,0.08415347155518306,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,131,2.6200000000000001,1.3100000000000001,0.84133542793801941,0.54051336495626978,0.082736548569318669,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,132,2.6400000000000001,1.3200000000000001,0.84133542793801941,0.54051336495626978,0.081343482837477957,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,133,2.6600000000000001,1.3300000000000001,0.84133542793801941,0.54051336495626978,0.079973872666290802,1,ok
CP-011-FIG11-001,n1_over_n5=1.1,1.1,a_over_A5=0.5,0.5,exact,eq20,1,1.1000000000000001,0.82644628099173545,0.5,134,2.6800000000000002,1.3400000000000001,0.84133542793801941,0.54051336495626978,0.078627323125846055,1,ok
