case_id,curve_id,solver_model,mode_family,p,q,sample_index,a_over_A,a,b,guided,domain_valid,kx,ky,kz,kz_normalized_against_n4
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,33,1.1362500000000002,1.2421670586215008e-06,6.2108352931075039e-07,0,1,2825248.7742113038,1630053.9120276384,8842360.1610376164,-0.28830184818684262
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,34,1.1691666666666669,1.2781520962566673e-06,6.3907604812833363e-07,0,1,2803796.1664873958,1601946.4921229079,8854317.2578674834,-0.26267884924592116
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,35,1.2020833333333336,1.3141371338918335e-06,6.5706856694591677e-07,0,1,2780114.1316775652,1574690.6006711323,8866665.3560856208,-0.23618162674047807
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,36,1.2350000000000001,1.3501221715269996e-06,6.750610857634998e-07,0,1,2754705.7167001255,1548256.1807771721,8879242.0184872299,-0.20915598026082982
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,37,1.2679166666666668,1.3861072091621661e-06,6.9305360458108305e-07,0,1,2727978.1767397849,1522613.6942728262,8891918.9276021067,-0.18187615056379527
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,38,1.3008333333333335,1.4220922467973324e-06,7.1104612339866619e-07,0,1,2700262.6225414998,1497734.2548707782,8904595.0767508931,-0.15455904008384821
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,39,1.3337500000000002,1.4580772844324987e-06,7.2903864221624933e-07,0,1,2671829.1753011607,1473589.7266644272,8917191.3619302157,-0.12737548849845023
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,40,1.3666666666666669,1.4940623220676652e-06,7.4703116103383258e-07,0,1,2642898.7755087661,1450152.7945664958,8929646.2720888071,-0.10045925112629914
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,41,1.3995833333333336,1.5300473597028314e-06,7.6502367985141572e-07,0,1,2613652.4680214897,1427397.012127988,8941912.4439896829,-0.073914176113657221
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,42,1.4325000000000001,1.5660323973379975e-06,7.8301619866899875e-07,0,1,2584238.7621094901,1405296.8312250895,8953953.900169678,-0.047819962395148775
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,43,1.4654166666666668,1.602017434973164e-06,8.01008717486582e-07,0,1,2554779.5083084465,1383827.6172691868,8965743.8285629489,-0.022236794265310379
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,44,1.4983333333333335,1.6380024726083303e-06,8.1900123630416514e-07,1,1,2525374.6220795461,1362965.6529744086,8977262.7931220159,0.0027909170770298109
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,45,1.5312500000000002,1.6739875102434968e-06,8.3699375512174838e-07,1,1,2496105.9034197768,1342688.1331146879,8988497.2885299474,0.027231504773655806
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,46,1.5641666666666669,1.709972547878663e-06,8.5498627393933152e-07,1,1,2467040.1423993795,1322973.1523076617,8999438.5704813525,0.051063588609143985
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,47,1.5970833333333336,1.7459575855138293e-06,8.7297879275691466e-07,1,1,2438231.6567812646,1303799.6874419344,9010081.7073265351,0.07427407645504068
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,48,1.6300000000000001,1.7819426231489956e-06,8.909713115744978e-07,1,1,2409724.3750989763,1285147.5760950381,9020424.8100361191,0.096856536082351646
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,49,1.6629166666666668,1.8179276607841619e-06,9.0896383039208094e-07,1,1,2381553.5538069936,1266997.4920019098,9030468.4062021077,0.11880986666362758
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,50,1.6958333333333335,1.8539126984193282e-06,9.2695634920966408e-07,1,1,2353747.1982526598,1249330.9184533781,9040214.9306705352,0.14013721345973068
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,51,1.7287500000000002,1.8898977360544947e-06,9.4494886802724733e-07,1,1,2326327.242717233,1232130.1203316366,9049668.3108370025,0.16084508036707099
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,52,1.7616666666666669,1.9258827736896611e-06,9.6294138684483057e-07,1,1,2299310.5335650942,1215378.1153185091,9058833.6289417353,0.18094260384577621
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,53,1.7945833333333336,1.9618678113248274e-06,9.8093390566241371e-07,1,1,2272709.6507864036,1199058.6447495695,9067716.8471163642,0.20044095876120543
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,54,1.8275000000000003,1.9978528489599937e-06,9.9892642447999685e-07,1,1,2246533.596361612,1183156.1444512624,9076324.5836665649,0.21935287228047093
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,55,1.8604166666666668,2.03383788659516e-06,1.01691894329758e-06,1,1,2220788.372464153,1167655.7158315601,9084663.9312534928,0.23769222644022511
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,56,1.8933333333333335,2.0698229242303263e-06,1.0349114621151631e-06,1,1,2195477.4682227033,1152543.0974462894,9092742.3093838748,0.25547373359214859
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,57,1.9262500000000002,2.1058079618654925e-06,1.0529039809327463e-06,1,1,2170602.2703196704,1137804.6372018824,9100567.3450312559,0.27271267184011661
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,58,1.9591666666666669,2.1417929995006588e-06,1.0708964997503294e-06,1,1,2146162.4099739697,1123427.2653108477,9108146.7763412315,0.28942466991150417
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,59,1.9920833333333337,2.1777780371358251e-06,1.0888890185679126e-06,1,1,2122156.0566214342,1109398.4680862252,9115488.3752960358,0.30562553280993865
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,60,2.0250000000000004,2.2137630747709918e-06,1.1068815373854959e-06,1,1,2098580.1668257397,1095706.2626364245,9122599.8859551679,0.3213311011294756
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,61,2.0579166666666668,2.2497481124061577e-06,1.1248740562030788e-06,1,1,2075430.6954772533,1082339.1725009801,9129488.9754982982,0.33655713817403193
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,62,2.0908333333333333,2.2857331500413239e-06,1.142866575020662e-06,1,1,2052702.7751677115,1069286.2042507289,9136163.1957853138,0.35131924004051263
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,63,2.1237500000000002,2.3217181876764906e-06,1.1608590938382453e-06,1,1,2030390.8686438412,1056536.8250432713,9142629.953556003,0.36563276467350525
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,64,2.1566666666666667,2.3577032253116565e-06,1.1788516126558283e-06,1,1,2008488.8984315954,1044080.9411533186,9148896.4877192546,0.37951277658294502
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,65,2.1895833333333332,2.3936882629468228e-06,1.1968441314734114e-06,1,1,1986990.3570803339,1031908.8774478615,9154969.8524527289,0.39297400448381598
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,66,2.2225000000000001,2.4296733005819891e-06,1.2148366502909945e-06,1,1,1965888.4009208786,1020011.3577944104,9160856.9050553031,0.40603080958190974
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,67,2.2554166666666666,2.4656583382171553e-06,1.2328291691085777e-06,1,1,1945175.9297707453,1008379.4863787724,9166564.2976796534,0.41869716261972106
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,68,2.2883333333333336,2.501643375852322e-06,1.250821687926161e-06,1,1,1924845.654649999,997004.72990232043,9172098.4722217023,0.43098662811221988
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,69,2.32125,2.5376284134874879e-06,1.268814206743744e-06,1,1,1904890.1552543051,985878.90064044879,9177465.6577669345,0.44291235446358701
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,70,2.354166666666667,2.5736134511226546e-06,1.2868067255613273e-06,1,1,1885301.9286670904,974994.14030341455,9182671.8701009043,0.45448706888476603
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,71,2.3870833333333334,2.6095984887578209e-06,1.3047992443789104e-06,1,1,1866073.4305660184,964342.90470609721,9187722.9128703512,0.46572307620016451
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,72,2.4199999999999999,2.6455835263929867e-06,1.3227917631964934e-06,1,1,1847197.1099973237,953917.94917872106,9192624.3800590727,0.47663226079904786
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,73,2.4529166666666669,2.6815685640281534e-06,1.3407842820140767e-06,1,1,1828665.4386360401,943712.31470286148,9197381.6594952997,0.48722609109992471
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,74,2.4858333333333333,2.7175536016633197e-06,1.3587768008316599e-06,1,1,1810470.9353122939,933719.31474267459,9201999.9371587783,0.49751562600765992
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,75,2.5187500000000003,2.7535386392984864e-06,1.3767693196492432e-06,1,1,1792606.1864701398,923932.52272561437,9206484.2020981666,0.5075115229351268
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,76,2.5516666666666667,2.7895236769336523e-06,1.3947618384668261e-06,1,1,1775063.8631365476,914345.76015564881,9210839.2517987415,0.51722404702510993
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,77,2.5845833333333332,2.8255087145688186e-06,1.4127543572844093e-06,1,1,1757836.7348951665,904953.08531780797,9215069.6978715863,0.52666308127652361
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,78,2.6175000000000002,2.8614937522039853e-06,1.4307468761019926e-06,1,1,1740917.6812771775,895748.7825511985,9219179.971959481,0.53583813733199126
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,79,2.6504166666666666,2.8974787898391511e-06,1.4487393949195756e-06,1,1,1724299.7009478686,886727.35205715708,9223174.3317704387,0.54475836671844724
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,80,2.6833333333333336,2.9334638274743178e-06,1.4667319137371589e-06,1,1,1707975.9189924544,877883.50022228807,9227056.8671697043,0.55343257237671184
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,81,2.7162500000000001,2.9694488651094841e-06,1.4847244325547421e-06,1,1,1691939.5925732763,869212.13041914441,9230831.5062739309,0.56186922034477382
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,82,2.749166666666667,3.0054339027446504e-06,1.5027169513723252e-06,1,1,1676184.1151932837,860708.33427082561,9234502.0215003844,0.57007645148008412
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,83,2.7820833333333335,3.0414189403798167e-06,1.5207094701899083e-06,1,1,1660703.0197696609,852367.38335009234,9238072.035534963,0.57806209313090717
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,84,2.8149999999999999,3.0774039780149829e-06,1.5387019890074915e-06,1,1,1645489.9806822627,844184.72128751362,9241545.0271923281,0.58583367068829939
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,85,2.8479166666666669,3.1133890156501492e-06,1.5566945078250746e-06,1,1,1630538.8149595424,836155.95627296553,9244924.3371432647,0.59339841895479162
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,86,2.8808333333333334,3.1493740532853155e-06,1.5746870266426578e-06,1,1,1615843.4827222214,828276.85392957088,9248213.1734942682,0.60076329328832856
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,87,2.9137500000000003,3.1853590909204822e-06,1.5926795454602411e-06,1,1,1601398.0870013107,820543.33053002693,9251414.6172072254,0.60793498048684702
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,88,2.9466666666666668,3.2213441285556481e-06,1.610672064277824e-06,1,1,1587196.8730294928,812951.44655596849,9254531.627348423,0.61491990938239327
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,89,2.9795833333333337,3.2573291661908148e-06,1.6286645830954074e-06,1,1,1573234.2270855729,805497.40056443587,9257567.0461636223,0.62172426113087376
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,90,3.0125000000000002,3.293314203825981e-06,1.6466571019129905e-06,1,1,1559504.6749684422,798177.52335163951,9260523.6039746739,0.62835397918111824
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,91,3.0454166666666667,3.3292992414611469e-06,1.6646496207305735e-06,1,1,1546002.8801642731,790988.27240422729,9263403.9238957409,0.63481477891317328
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,92,3.0783333333333336,3.3652842790963136e-06,1.6826421395481568e-06,1,1,1532723.6417549611,783926.22661321971,9266210.5263714809,0.64111215694567403
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,93,3.1112500000000001,3.4012693167314799e-06,1.7006346583657399e-06,1,1,1519661.8921276084,776988.08124146541,9268945.8335362021,0.6472514001051074
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,94,3.144166666666667,3.4372543543666466e-06,1.7186271771833233e-06,1,1,1506812.6945082354,770170.64313612971,9271612.1733992081,0.65323759406394089
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,95,3.1770833333333335,3.4732393920018124e-06,1.7366196960009062e-06,1,1,1494171.2403746168,763470.82615876081,9274211.7838577572,0.65907563164650529
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,96,3.21,3.5092244296369787e-06,1.7546122148184894e-06,1,1,1481732.8467606488,756885.64684144116,9276746.8165429775,0.66477022081056292
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,97,3.2429166666666669,3.5452094672721454e-06,1.7726047336360727e-06,1,1,1469492.9534904757,750412.22023765079,9279219.340502955,0.67032589231027606
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,98,3.2758333333333334,3.5811945049073113e-06,1.7905972524536556e-06,1,1,1457447.1203583861,744047.7559743789,9281631.3457275815,0.67574700704741231
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,99,3.3087500000000003,3.617179542542478e-06,1.808589771271239e-06,1,1,1445591.024278977,737789.55448262033,9283984.7465204652,0.68103776311945308
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,100,3.3416666666666668,3.6531645801776443e-06,1.8265822900888221e-06,1,1,1433920.4564150998,731635.00340232661,9286281.3847241923,0.68620220257575248
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,101,3.3745833333333337,3.6891496178128106e-06,1.8445748089064053e-06,1,1,1422431.3193100579,725581.57415398094,9288523.0328022726,0.69124421788646573
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,102,3.4075000000000002,3.7251346554479768e-06,1.8625673277239884e-06,1,1,1411119.6240237246,719626.81867025059,9290711.3967849594,0.69616755813782738
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,103,3.4404166666666667,3.7611196930831427e-06,1.8805598465415713e-06,1,1,1399981.4872915226,713768.36626486527,9292848.1190840974,0.70097583496299953
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,104,3.4733333333333336,3.7971047307183094e-06,1.8985523653591547e-06,1,1,1389013.1287089004,708003.92065503402,9294934.7811813969,0.70567252821618343
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,105,3.5062500000000001,3.8330897683534752e-06,1.9165448841767376e-06,1,1,1378210.867953036,702331.25711128919,9296972.9061961286,0.71026099140140853
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,106,3.539166666666667,3.8690748059886424e-06,1.9345374029943212e-06,1,1,1367571.1220440883,696748.21973603964,9298963.9613373056,0.71474445686553123
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,107,3.5720833333333335,3.9050598436238087e-06,1.9525299218119043e-06,1,1,1357090.4026515181,691252.71886105416,9300909.3602455128,0.7191260407653004
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,108,3.6050000000000004,3.9410448812589749e-06,1.9705224406294875e-06,1,1,1346765.3134523714,685842.72856255015,9302810.4652284347,0.72340874781597775
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,109,3.6379166666666669,3.9770299188941412e-06,1.9885149594470706e-06,1,1,1336592.5475392039,680516.28428213974,9304668.5893960651,0.72759547583347495
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,110,3.6708333333333334,4.0130149565293075e-06,2.0065074782646537e-06,1,1,1326568.8848858471,675271.48055558722,9306484.998698771,0.73168902007577319
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,111,3.7037500000000003,4.0489999941644738e-06,2.0244999970822369e-06,1,1,1316691.1898687067,670106.4688356542,9308260.9138738159,0.73569207739494857
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,112,3.7366666666666668,4.0849850317996401e-06,2.04249251589982e-06,1,1,1306956.4088465408,665019.45541165059,9309997.5123038143,0.73960725020642459
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,113,3.7695833333333337,4.1209700694348063e-06,2.0604850347174032e-06,1,1,1297361.5677997,660008.6994165451,9311695.929791471,0.74343705028415363
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,114,3.8025000000000002,4.1569551070699726e-06,2.0784775535349863e-06,1,1,1287903.7700298072,655072.51091901259,9313357.262254335,0.74718390238910415
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,115,3.8354166666666671,4.1929401447051389e-06,2.0964700723525694e-06,1,1,1278580.1939172663,650209.2490965121,9314982.5673436504,0.75085014773930592
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,116,3.8683333333333336,4.2289251823403052e-06,2.1144625911701526e-06,1,1,1269388.0907421443,645417.32048872346,9316572.8659899104,0.75443804732642561
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,117,3.9012500000000001,4.2649102199754715e-06,2.1324551099877357e-06,1,1,1260324.7825612549,640695.1773137222,9318129.1438803915,0.75794978508997346
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,118,3.934166666666667,4.3008952576106377e-06,2.1504476288053189e-06,1,1,1251387.6601456795,636041.31586778222,9319652.3528696373,0.76138747095053261
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,119,3.9670833333333335,4.336880295245804e-06,2.168440147622902e-06,1,1,1242574.1809780672,631454.2749807213,9321143.4123276714,0.76475314371212555
SG-008-METAL-001,E_y_2_1,exact,E_y,2,1,120,4.0000000000000009,4.3728653328809711e-06,2.1864326664404856e-06,1,1,1233881.8673045114,626932.63453985588,9322603.2104284223,0.76804877383860759
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,0,0.050000000000000003,5.4660816661012134e-08,2.7330408330506067e-08,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,1,0.082916666666666666,9.064585429617844e-08,4.532292714808922e-08,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,2,0.11583333333333334,1.2663089193134477e-07,6.3315445965672386e-08,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,3,0.14874999999999999,1.6261592956651108e-07,8.130796478325554e-08,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,4,0.1816666666666667,1.9860096720167744e-07,9.9300483600838719e-08,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,5,0.21458333333333335,2.3458600483684374e-07,1.1729300241842187e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,6,0.2475,2.7057104247201005e-07,1.3528552123600503e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,7,0.2804166666666667,3.0655608010717638e-07,1.5327804005358819e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,8,0.31333333333333335,3.4254111774234272e-07,1.7127055887117136e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,9,0.34625,3.78526155377509e-07,1.892630776887545e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,10,0.37916666666666671,4.1451119301267533e-07,2.0725559650633766e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,11,0.41208333333333336,4.5049623064784166e-07,2.2524811532392083e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,12,0.44500000000000001,4.8648126828300794e-07,2.4324063414150397e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,13,0.47791666666666671,5.2246630591817433e-07,2.6123315295908716e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,14,0.51083333333333336,5.5845134355334061e-07,2.792256717766703e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,15,0.54375000000000007,5.9443638118850699e-07,2.972181905942535e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,16,0.57666666666666677,6.3042141882367338e-07,3.1521070941183669e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,17,0.60958333333333348,6.6640645645883966e-07,3.3320322822941983e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,18,0.64250000000000007,7.0239149409400594e-07,3.5119574704700297e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,19,0.67541666666666678,7.3837653172917232e-07,3.6918826586458616e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,20,0.70833333333333348,7.743615693643386e-07,3.871807846821693e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,21,0.74125000000000008,8.1034660699950488e-07,4.0517330349975244e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,22,0.77416666666666678,8.4633164463467127e-07,4.2316582231733563e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,23,0.80708333333333349,8.8231668226983765e-07,4.4115834113491883e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,24,0.84000000000000008,9.1830171990500383e-07,4.5915085995250191e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,25,0.87291666666666679,9.5428675754017011e-07,4.7714337877008505e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,26,0.90583333333333349,9.902717951753366e-07,4.951358975876683e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,27,0.9387500000000002,1.0262568328105029e-06,5.1312841640525144e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,28,0.97166666666666679,1.0622418704456692e-06,5.3112093522283458e-07,0,1,nan,nan,nan,nan
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,29,1.0045833333333334,1.0982269080808354e-06,5.4911345404041772e-07,0,1,2873654.732083316,2873641.7963393815,8503571.6564812232,-0.9999065004718124
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,30,1.0375000000000001,1.1342119457160017e-06,5.6710597285800086e-07,0,1,2869908.341404839,2869158.8811127227,8506350.1595379412,-0.99418347506052862
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,31,1.0704166666666668,1.1701969833511682e-06,5.8509849167558411e-07,0,1,2861110.516770632,2858811.5043810848,8512795.252033677,-0.98090098861862407
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,32,1.1033333333333335,1.2061820209863345e-06,6.0309101049316725e-07,0,1,2848174.716883684,2843847.3511142656,8522140.1440875866,-0.96162452966620737
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,33,1.1362500000000002,1.2421670586215008e-06,6.2108352931075039e-07,0,1,2831853.45324717,2825248.7742113038,8533757.3783740699,-0.93763123963421824
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,34,1.1691666666666669,1.2781520962566673e-06,6.3907604812833363e-07,0,1,2812770.2307639346,2803796.1664873958,8547133.4548796564,-0.90996489777133693
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,35,1.2020833333333336,1.3141371338918335e-06,6.5706856694591677e-07,0,1,2791444.0672507724,2780114.1316772383,8561848.2259418294,-0.87947962054270401
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,36,1.2350000000000001,1.3501221715269996e-06,6.750610857634998e-07,0,1,2768308.6147095612,2754705.7166994717,8577558.1279238407,-0.84687480641219626
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,37,1.2679166666666668,1.3861072091621661e-06,6.9305360458108305e-07,0,1,2743727.2722219923,2727978.1767397849,8593982.5071209576,-0.81272323409904779
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,38,1.3008333333333335,1.4220922467973324e-06,7.1104612339866619e-07,0,1,2718005.2680107346,2700262.6225408465,8610892.4474864379,-0.77749376695121986
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,39,1.3337500000000002,1.4580772844324987e-06,7.2903864221624933e-07,0,1,2691399.4130198681,2671829.1753011607,8628101.6259319801,-0.74156977948630542
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,40,1.3666666666666669,1.4940623220676652e-06,7.4703116103383258e-07,0,1,2664126.0404917542,2642898.7755081123,8645458.8144641407,-0.70526417078063164
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,41,1.3995833333333336,1.5300473597028314e-06,7.6502367985141572e-07,0,1,2636367.5151067362,2613652.4680214897,8662841.7226392496,-0.66883163991417371
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,42,1.4325000000000001,1.5660323973379975e-06,7.8301619866899875e-07,0,1,2608277.6021878999,2584238.7621094901,8680151.9330101591,-0.63247875437526557
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,43,1.4654166666666668,1.602017434973164e-06,8.01008717486582e-07,0,1,2579985.9201493654,2554779.5083084465,8697310.7295049857,-0.59637223163464148
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,44,1.4983333333333335,1.6380024726083303e-06,8.1900123630416514e-07,0,1,2551601.6497826828,2525374.6220788928,8714255.6566117834,-0.56064576832993229
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,45,1.5312500000000002,1.6739875102434968e-06,8.3699375512174838e-07,0,1,2523216.6369702602,2496105.9034197768,8730937.6776858103,-0.5254056847116656
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,46,1.5641666666666669,1.709972547878663e-06,8.5498627393933152e-07,0,1,2494907.9973038496,2467040.1423987262,8747318.8252507877,-0.49073559950132473
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,47,1.5970833333333336,1.7459575855138293e-06,8.7297879275691466e-07,0,1,2466740.3095341055,2438231.6567806113,8763370.2559572775,-0.45670030890561819
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,48,1.6300000000000001,1.7819426231489956e-06,8.909713115744978e-07,0,1,2438767.4680376053,2409724.3750989763,8779070.6388945039,-0.42334901059176477
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,49,1.6629166666666668,1.8179276607841619e-06,9.0896383039208094e-07,0,1,2411034.2513202885,2381553.5538063403,8794404.8189241942,-0.39071798717725487
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,50,1.6958333333333335,1.8539126984193282e-06,9.2695634920966408e-07,0,1,2383577.6531909485,2353747.1982520064,8809362.7072413042,-0.35883284272600935
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,51,1.7287500000000002,1.8898977360544947e-06,9.4494886802724733e-07,0,1,2356428.0149036394,2326327.242717233,8823938.3599486463,-0.3277103687540881
