case_id,table_entry_interpretation,row_id,article_panel_id,solver_model,mode_id,mode_family,p,q,cutoff_found,guided_at_search_min,guided_at_search_max,guided_in_search_window,cutoff_status,cutoff_b_normalized,cutoff_a_normalized,cutoff_b_over_A4
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,exact,E_y_4_2,E_y,4,2,1,0,1,1,found,2.7311445586383343,10.924578234553337,1.6655102780333293
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,exact,E_x_4_2,E_x,4,2,1,0,1,1,found,2.7052507752180093,10.821003100872037,1.649719695917375
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,exact,E_y_4_3,E_y,4,3,1,0,1,1,found,4.0303195719420923,16.121278287768369,2.4577749462573704
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,exact,E_x_4_3,E_x,4,3,1,0,1,1,found,4.0035035911202428,16.014014364480971,2.4414219884715691
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,exact,E_y_4_4,E_y,4,4,1,0,1,1,found,5.4788175632059577,21.915270252823831,3.3410999553749372
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,exact,E_x_4_4,E_x,4,4,1,0,1,1,found,5.4552121403813363,21.820848561525345,3.3267048644203485
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_1_2,E_y,1,2,1,0,1,1,found,2.3732142712175843,9.4928570848703373,1.4472367448242711
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_1_2,E_x,1,2,1,0,1,1,found,2.2800976605713368,9.1203906422853471,1.390452247058882
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_1_3,E_y,1,3,1,0,1,1,found,3.9955613708496101,15.98224548339844,2.4365786529369098
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_1_3,E_x,1,3,1,0,1,1,found,3.8998673748970032,15.599469499588013,2.3782224105692014
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_1_4,E_y,1,4,1,0,1,1,found,5.6283595444262033,22.513438177704813,3.4322938491335164
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_1_4,E_x,1,4,1,0,1,1,found,5.5319802321493619,22.127920928597447,3.3735196862357113
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_2_1,E_y,2,1,1,0,1,1,found,1.1041030421853062,4.4164121687412248,0.67330561428953106
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_2_1,E_x,2,1,1,0,1,1,found,1.0661238543689253,4.2644954174757013,0.65014509447761837
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_2_2,E_y,2,2,1,0,1,1,found,2.489027515649795,9.9561100625991799,1.5178621345804255
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_2_2,E_x,2,2,1,0,1,1,found,2.4059492993354801,9.6237971973419203,1.4671992640580562
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_2_3,E_y,2,3,1,0,1,1,found,4.0634650449454774,16.25386017978191,2.4779877635477661
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_2_3,E_x,2,3,1,0,1,1,found,3.9716415964066982,15.886566385626793,2.4219918636522113
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_2_4,E_y,2,4,1,0,1,1,found,5.6758720782399159,22.703488312959664,3.4612680069282242
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_2_4,E_x,2,4,1,0,1,1,found,5.5814704994857305,22.325881997942922,3.403699908168905
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_3_1,E_y,3,1,1,0,1,1,found,1.4348374451696873,5.739349780678749,0.87499451637545234
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_3_1,E_x,3,1,1,0,1,1,found,1.4141840969026087,5.6567363876104348,0.86239966353039788
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_3_2,E_y,3,2,1,0,1,1,found,2.6670205530524251,10.668082212209701,1.626406089998242
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_3_2,E_x,3,2,1,0,1,1,found,2.5965692900121216,10.386277160048486,1.583443405242897
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_3_3,E_y,3,3,1,0,1,1,found,4.1734538455307479,16.693815382122992,2.5450612830595478
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_3_3,E_x,3,3,1,0,1,1,found,4.087452606111766,16.349810424447064,2.492615890624029
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_3_4,E_y,3,4,1,0,1,1,found,5.7539772817492469,23.015909126996988,3.5088982280387215
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_3_4,E_x,3,4,1,0,1,1,found,5.6627102802693852,22.650841121077541,3.4532416614431485
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_4_1,E_y,4,1,1,0,1,1,found,1.788011488318443,7.1520459532737721,1.0903675902533525
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_4_1,E_x,4,1,1,0,1,1,found,1.7781578314304347,7.1126313257217388,1.0843586198488808
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_4_2,E_y,4,2,1,0,1,1,found,2.8926467995345586,11.570587198138234,1.7639977935649798
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_4_2,E_x,4,2,1,0,1,1,found,2.8347509784996507,11.339003913998603,1.7286916854778662
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_4_3,E_y,4,3,1,0,1,1,found,4.3214583344757553,17.285833337903021,2.6353175811940854
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_4_3,E_x,4,3,1,0,1,1,found,4.2425262819230554,16.970105127692221,2.5871831298787984
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_y_4_4,E_y,4,4,1,0,1,1,found,5.8611734183132658,23.444693673253063,3.574268721390363
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1050,SG-006c,closed_form,E_x_4_4,E_x,4,4,1,0,1,1,found,5.7739855387806873,23.095942155122749,3.5210996904717504
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_1_2,E_y,1,2,1,0,1,1,found,0.84709079787135111,3.3883631914854044,1.2627684047699168
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_1_2,E_x,1,2,1,0,1,1,found,0.77470649585127827,3.0988259834051131,1.1548642582227446
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_1_3,E_y,1,3,1,0,1,1,found,1.4520485687255862,5.8081942749023447,2.1645862042011239
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_1_3,E_x,1,3,1,0,1,1,found,1.4006222827732562,5.6024891310930247,2.0879244233879559
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_1_4,E_y,1,4,1,0,1,1,found,2.0913637796044342,8.3654551184177368,3.1176210512509357
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_1_4,E_x,1,4,1,0,1,1,found,2.0531439861655238,8.2125759446620954,3.0606463471073333
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_2_1,E_y,2,1,1,0,1,1,found,0.49830501392483706,1.9932200556993482,0.7428292564432768
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_2_1,E_x,2,1,1,0,1,1,found,0.43322380021214479,1.7328952008485792,0.64581191116342918
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_2_2,E_y,2,2,1,0,1,1,found,0.9859813246130944,3.9439252984523776,1.469814177586777
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_2_2,E_x,2,2,1,0,1,1,found,0.88605699017643924,3.544227960705757,1.3208557746489213
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_2_3,E_y,2,3,1,0,1,1,found,1.5585340620577335,6.2341362482309339,2.3233254053399786
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_2_3,E_x,2,3,1,0,1,1,found,1.4728188677132128,5.8912754708528512,2.1955487378340099
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_2_4,E_y,2,4,1,0,1,1,found,2.1739354577660559,8.6957418310642236,3.240711641508017
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_2_4,E_x,2,4,1,0,1,1,found,2.104968053549527,8.4198722141981079,3.1379011054681065
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_3_1,E_y,3,1,1,0,1,1,found,0.6368744848668576,2.5474979394674304,0.94939642753163667
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_3_1,E_x,3,1,1,0,1,1,found,0.58607839196920386,2.3443135678768154,0.87367408305793781
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_3_2,E_y,3,2,1,0,1,1,found,1.1091557602584359,4.4366230410337435,1.6534317850488816
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_3_2,E_x,3,2,1,0,1,1,found,1.0037973143160341,4.0151892572641366,1.4963726869615837
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_3_3,E_y,3,3,1,0,1,1,found,1.6614603799581524,6.6458415198326097,2.4767589010060389
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_3_3,E_x,3,3,1,0,1,1,found,1.5561004441976545,6.2244017767906179,2.3196975820290491
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_3_4,E_y,3,4,1,0,1,1,found,2.258551166355609,9.0342046654224362,3.366849292421719
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_3_4,E_x,3,4,1,0,1,1,found,2.1669117103517044,8.6676468414068175,3.2302412570578314
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_4_1,E_y,4,1,1,0,1,1,found,0.7734319564700125,3.09372782588005,1.1529642870917378
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_4_1,E_x,4,1,1,0,1,1,found,0.73723161146044736,2.9489264458417894,1.0989999989248489
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_4_2,E_y,4,2,1,0,1,1,found,1.2271344552934171,4.9085378211736685,1.8293040397121718
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_4_2,E_x,4,2,1,0,1,1,found,1.1270484755933285,4.5081939023733142,1.6801046702427971
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_4_3,E_y,4,3,1,0,1,1,found,1.7629065635800358,7.0516262543201433,2.6279859427636767
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_4_3,E_x,4,3,1,0,1,1,found,1.6487261597812171,6.5949046391248682,2.4577758463686541
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_y_4_4,E_y,4,4,1,0,1,1,found,2.3448794208467003,9.3795176833868013,3.4955398560357067
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,exact,E_x_4_4,E_x,4,4,1,0,1,1,found,2.2379879520833486,8.9519518083333942,3.3361954624559398
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_1_2,E_y,1,2,1,0,1,1,found,1.1636823576688768,4.6547294306755074,1.7347152373098882
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_1_2,E_x,1,2,1,0,1,1,found,0.93458557993173597,3.7383423197269439,1.3931979250122835
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_1_3,E_y,1,3,1,0,1,1,found,1.830243361890316,7.320973447561264,2.7283657150363299
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_1_3,E_x,1,3,1,0,1,1,found,1.595964996814728,6.3838599872589121,2.3791241483919783
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_1_4,E_y,1,4,1,0,1,1,found,2.4990532465279101,9.9962129861116402,3.7253686257519654
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_1_4,E_x,1,4,1,0,1,1,found,2.2633193291723721,9.0532773166894884,3.3739572498790986
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_2_1,E_y,2,1,1,0,1,1,found,0.57921256527304632,2.3168502610921853,0.86343911291504383
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_2_1,E_x,2,1,1,0,1,1,found,0.46293300777673724,1.851732031106949,0.69009978294481555
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_2_2,E_y,2,2,1,0,1,1,found,1.1984584365785123,4.793833746314049,1.7865563549317827
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_2_2,E_x,2,2,1,0,1,1,found,0.99062508761882795,3.9625003504753118,1.4767366907549231
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_2_3,E_y,2,3,1,0,1,1,found,1.8528021875023839,7.4112087500095356,2.7619944267437617
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_2_3,E_x,2,3,1,0,1,1,found,1.6270336633920666,6.5081346535682663,2.4254385820167816
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_2_4,E_y,2,4,1,0,1,1,found,2.5156982392072669,10.062792956829067,3.750181515829317
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_2_4,E_x,2,4,1,0,1,1,found,2.2844203677773471,9.1376814711093886,3.4054128210234791
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_3_1,E_y,3,1,1,0,1,1,found,0.68155263975262637,2.7262105590105055,1.0159986884875321
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_3_1,E_x,3,1,1,0,1,1,found,0.61156024068593973,2.4462409627437589,0.91166018033992946
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_3_2,E_y,3,2,1,0,1,1,found,1.2541351735591892,5.016540694236757,1.8695543340345628
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_3_2,E_x,3,2,1,0,1,1,found,1.0740995955467225,4.2963983821868901,1.6011731401650013
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_3_3,E_y,3,3,1,0,1,1,found,1.8897690439224237,7.5590761756896949,2.8171013626568837
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_3_3,E_x,3,3,1,0,1,1,found,1.6769477839767928,6.7077911359071711,2.4998461597931612
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_3_4,E_y,3,4,1,0,1,1,found,2.5431876178085799,10.17275047123432,3.7911602619704934
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_3_4,E_x,3,4,1,0,1,1,found,2.3190027703344818,9.2760110813379271,3.4569652229854895
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_4_1,E_y,4,1,1,0,1,1,found,0.8031143473088741,3.2124573892354964,1.1972121828586786
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_4_1,E_x,4,1,1,0,1,1,found,0.7642852182686326,3.0571408730745304,1.1393291348312846
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_4_2,E_y,4,2,1,0,1,1,found,1.3279578949511048,5.3118315798044193,1.9796027495787969
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_4_2,E_x,4,2,1,0,1,1,found,1.1767920120060444,4.7071680480241778,1.7542579561495095
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_4_3,E_y,4,3,1,0,1,1,found,1.940279091745615,7.7611163669824599,2.8923972963098312
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_4_3,E_x,4,3,1,0,1,1,found,1.74342421233654,6.97369684934616,2.5989433682690208
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_y_4_4,E_y,4,4,1,0,1,1,found,2.5811593565344815,10.324637426137926,3.8477651879804782
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001C-1500,SG-006g,closed_form,E_x_4_4,E_x,4,4,1,0,1,1,found,2.3662694841623302,9.4650779366493207,3.5274262797802218
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_1_2,E_y,1,2,1,0,1,1,found,19.956873546242718,19.956873546242718,1.7836595686333641
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_1_2,E_x,1,2,1,0,1,1,found,19.858721350431445,19.858721350431445,1.7748871473001582
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_1_3,E_y,1,3,1,0,1,1,found,30.336682042181486,30.336682042181486,2.7113622321524562
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_1_3,E_x,1,3,1,0,1,1,found,30.229225187450641,30.229225187450641,2.7017582004031042
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_1_4,E_y,1,4,1,0,1,1,found,41.023823623359199,41.023823623359199,3.6665330056925813
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_1_4,E_x,1,4,1,0,1,1,found,40.91195094779134,40.91195094779134,3.6565343068591765
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_2_1,E_y,2,1,1,0,1,1,found,17.667306942790749,17.667306942790749,1.5790279478132103
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_2_1,E_x,2,1,1,0,1,1,found,17.629092363715174,17.629092363715174,1.5756124930090547
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_2_2,E_y,2,2,1,0,1,1,found,25.853857381194832,25.853857381194832,2.3107066343431568
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_2_2,E_x,2,2,1,0,1,1,found,25.785914971828461,25.785914971828461,2.3046342338591068
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_2_3,E_y,2,3,1,0,1,1,found,35.097130580842482,35.097130580842482,3.1368306587221078
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_2_3,E_x,2,3,1,0,1,1,found,35.011063789427276,35.011063789427276,3.1291383788821023
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_2_4,E_y,2,4,1,0,1,1,found,44.970052306652065,44.970052306652065,4.0192299616892759
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_2_4,E_x,2,4,1,0,1,1,found,44.873271488398302,44.873271488398302,4.0105801081869972
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_3_1,E_y,3,1,1,0,1,1,found,26.899157707095142,26.899157707095142,2.4041310840229855
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_3_1,E_x,3,1,1,0,1,1,found,26.879901063293214,26.879901063293214,2.4024100079788107
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_3_2,E_y,3,2,1,0,1,1,found,33.575310447067025,33.575310447067025,3.0008169170376777
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_3_2,E_x,3,2,1,0,1,1,found,33.53106433942915,33.53106433942915,2.996862390138451
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_3_3,E_y,3,3,1,0,1,1,found,41.620224623978139,41.620224623978139,3.7198367633694325
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_3_3,E_x,3,3,1,0,1,1,found,41.555652183145284,41.555652183145284,3.7140655561863709
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_3_4,E_y,3,4,0,0,0,0,above_search_max,nan,nan,nan
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_3_4,E_x,3,4,0,0,0,0,above_search_max,nan,nan,nan
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_4_1,E_y,4,1,1,0,1,1,found,36.977771913260213,36.977771913260213,3.3049142966707894
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_4_1,E_x,4,1,1,0,1,1,found,36.967229960411785,36.967229960411785,3.3039721022420574
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_4_2,E_y,4,2,1,0,1,1,found,42.459138214290142,42.459138214290142,3.7948152538203228
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_4_2,E_x,4,2,1,0,1,1,found,42.430212651044144,42.430212651044144,3.7922300113201746
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_4_3,E_y,4,3,1,0,1,1,found,49.415637474507093,49.415637474507093,4.4165572536844717
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_4_3,E_x,4,3,1,0,1,1,found,49.368286585956824,49.368286585956824,4.4123252348138662
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_y_4_4,E_y,4,4,0,0,0,0,above_search_max,nan,nan,nan
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,exact,E_x_4_4,E_x,4,4,0,0,0,0,above_search_max,nan,nan,nan
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_y_1_2,E_y,1,2,1,0,1,1,found,20.778307100832464,20.778307100832464,1.8570757686331061
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_x_1_2,E_x,1,2,1,0,1,1,found,20.672808611989026,20.672808611989026,1.8476467672083121
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_y_1_3,E_y,1,3,1,0,1,1,found,31.426799820959566,31.426799820959566,2.8087922731130019
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_x_1_3,E_x,1,3,1,0,1,1,found,31.311925161927935,31.311925161927935,2.7985252699022793
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_y_1_4,E_y,1,4,1,0,1,1,found,42.298617763519289,42.298617763519289,3.7804686259622393
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_x_1_4,E_x,1,4,1,0,1,1,found,42.179599175453177,42.179599175453177,3.7698312561879881
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_y_2_1,E_y,2,1,1,0,1,1,found,18.71959377065301,18.71959377065301,1.6730768210054114
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_x_2_1,E_x,2,1,1,0,1,1,found,18.695128722786905,18.695128722786905,1.6708902401954295
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_y_2_2,E_y,2,2,1,0,1,1,found,26.402470231652259,26.402470231652259,2.3597392925862533
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_x_2_2,E_x,2,2,1,0,1,1,found,26.335556541681285,26.335556541681285,2.3537588346195917
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_y_2_3,E_y,2,3,1,0,1,1,found,35.714662416428311,35.714662416428311,3.1920229995928433
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_x_2_3,E_x,2,3,1,0,1,1,found,35.624947805404652,35.624947805404652,3.1840046933171742
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_y_2_4,E_y,2,4,1,0,1,1,found,45.748225268274538,45.748225268274538,4.0887797158546029
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_x_2_4,E_x,2,4,1,0,1,1,found,45.646269566863779,45.646269566863779,4.0796673535411045
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_y_3_1,E_y,3,1,1,0,1,1,found,28.657527433633803,28.657527433633803,2.5612866114490935
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_x_3_1,E_x,3,1,1,0,1,1,found,28.653498220592734,28.653498220592734,2.5609264977079254
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001D-1001,SG-006h,closed_form,E_y_3_2,E_y,3,2,1,0,1,1,found,34.387002081125971,34.387002081125971,3.0733624260581252
